,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
37,0.05662883,0.057701673,0.05692165,0.056591608,0.05664794,0.0566214,0.05610086,0.056496017,0.057345483,0.05659857,0.056412846,0.056762103,0.056411915,0.057302874,0.05632384,0.05653519,0.056469273,0.05667504
38,0.056938883,0.05705219,0.056990594,0.05636548,0.05682825,0.05647308,0.055618286,0.057481762,0.05621226,0.05619978,0.056019697,0.055562265,0.055797897,0.056003846,0.055193473,0.05656411,0.055147227,0.05603444
39,0.054701414,0.055352423,0.055085007,0.054678965,0.055225987,0.053569388,0.053982455,0.054235935,0.05451125,0.055230435,0.05477918,0.055890158,0.05683523,0.05705766,0.0573324,0.05759706,0.057720248,0.05662622
40,0.057056475,0.057423685,0.056035336,0.0574961,0.05674316,0.056577362,0.056806456,0.057049785,0.05575289,0.056767102,0.057272255,0.057376835,0.057348825,0.057187267,0.057709116,0.056959696,0.056987215,0.05712328
41,0.055843934,0.055476144,0.055990104,0.056454394,0.055850238,0.056241736,0.055775106,0.055733062,0.056317557,0.055482537,0.05716232,0.056449722,0.05664516,0.056142762,0.055740934,0.056096423,0.055725638,0.05669
42,0.05597234,0.055397127,0.05546637,0.055955324,0.05570898,0.05567246,0.055071067,0.055608165,0.05520636,0.05545372,0.05464988,0.054403156,0.054361314,0.054932173,0.054818396,0.054740068,0.05476659,0.05396451
43,0.054613546,0.055499587,0.054805156,0.05579972,0.05580489,0.05555296,0.05519295,0.05673312,0.05651552,0.056804854,0.056210328,0.055677257,0.056341745,0.05595196,0.056249253,0.05575528,0.056936387,0.055905096
44,0.05497509,0.054987773,0.055435106,0.055826075,0.055660676,0.05582976,0.05577455,0.055748742,0.056301616,0.056785073,0.05580921,0.056495026,0.056852855,0.056959372,0.056571584,0.057435576,0.057027664,0.056800038
45,0.056119528,0.05643423,0.05606571,0.057563767,0.0569466,0.057633586,0.058242302,0.058175135,0.057681188,0.05689003,0.05760777,0.057541642,0.057224024,0.05693925,0.056239896,0.057374325,0.05681866,0.05695415
46,0.056190886,0.056825686,0.057361066,0.056151163,0.0570822,0.05598987,0.057398286,0.05734125,0.05714049,0.056870557,0.056603175,0.057150654,0.056967307,0.056502618,0.056626227,0.05656269,0.056706067,0.0557794
47,0.05633172,0.056148604,0.056223918,0.05640493,0.05591154,0.05695916,0.05642946,0.056703817,0.056270804,0.055808585,0.05603637,0.055611845,0.055298854,0.056410838,0.05548243,0.05607008,0.05557968,0.0555751
48,0.055138566,0.055735964,0.05533896,0.054731913,0.05523819,0.055946603,0.05468627,0.05450921,0.055440236,0.055338502,0.056338962,0.05643716,0.057239693,0.054168824,0.05483655,0.055469565,0.05453812,0.05414799
49,0.054393593,0.05461689,0.053861342,0.054589782,0.055113755,0.055125207,0.055156276,0.05545533,0.05509262,0.055131827,0.055373058,0.055943366,0.05530907,0.054735467,0.05597622,0.0551514,0.054536924,0.055664796
50,0.05498035,0.055459544,0.054952677,0.05533859,0.055914316,0.056027237,0.055431366,0.05574322,0.055416778,0.05540856,0.055714436,0.05563068,0.056081153,0.05593408,0.05609393,0.056322668,0.056308992,0.05507463
51,0.0555507,0.05507672,0.055444397,0.05596929,0.055757146,0.055998657,0.055792697,0.05592475,0.05588147,0.055592675,0.055926375,0.055814512,0.055404365,0.056777984,0.055031843,0.0558702,0.055898916,0.05655636
52,0.05540389,0.05613269,0.056849428,0.05596083,0.056459397,0.05615908,0.054882947,0.055737365,0.05612787,0.05535324,0.05538493,0.056056306,0.056058068,0.056601938,0.057143744,0.05689564,0.055439632,0.057241585
53,0.05599819,0.05727728,0.05659606,0.05697274,0.056408685,0.057411343,0.057610165,0.057143107,0.056541637,0.057437386,0.057669766,0.056517188,0.057561927,0.056362458,0.056252204,0.056311063,0.056169238,0.055815283
54,0.055984452,0.055019435,0.05461224,0.05630317,0.055125065,0.055697784,0.055666395,0.05607825,0.056150254,0.055398297,0.056247424,0.05518287,0.055711046,0.05529452,0.056329455,0.056532428,0.055222932,0.055481765
55,0.056104932,0.056144867,0.056871727,0.055777073,0.055500038,0.0561497,0.055324808,0.05672218,0.055352367,0.056032445,0.055530265,0.055694237,0.0549593,0.056108274,0.05568523,0.0553077,0.054957967,0.05594924
56,0.055961266,0.05526991,0.05526103,0.055446133,0.055202585,0.054162808,0.054390613,0.054713786,0.054505818,0.05416812,0.055293303,0.054221183,0.054610167,0.05518138,0.055145517,0.05472626,0.054346763,0.054336708
57,0.05475593,0.053840686,0.05487491,0.054291993,0.055374753,0.055029653,0.055662096,0.05557622,0.054980136,0.05451818,0.05524744,0.054698374,0.05563162,0.05523097,0.05427934,0.054648153,0.054533087,0.05456128
58,0.054807503,0.054382857,0.054792482,0.055322755,0.055004396,0.055238508,0.05530579,0.056433357,0.05550759,0.05618742,0.05543056,0.05558931,0.05535138,0.05593834,0.05557007,0.055425055,0.05578663,0.055483136
59,0.056385655,0.054956928,0.055625856,0.054809935,0.055426832,0.05595852,0.055457648,0.05567474,0.055666607,0.05652887,0.056648627,0.056020346,0.05617347,0.05670468,0.056475416,0.05613364,0.056680296,0.0559333
60,0.056274213,0.055953287,0.05643383,0.055350043,0.055877604,0.055659324,0.055700116,0.05483784,0.05514795,0.05531789,0.054798447,0.055186458,0.053857867,0.05474474,0.054663528,0.05525157,0.05530434,0.05605934
61,0.056486294,0.055609215,0.05564538,0.055775993,0.05610321,0.055881564,0.0555686,0.05614614,0.05589586,0.055688977,0.05534358,0.05508265,0.056240607,0.055600032,0.055565648,0.055772427,0.055456374,0.05660741
62,0.055693988,0.055507783,0.055617068,0.056205668,0.055624735,0.056560047,0.056852963,0.05563492,0.05592012,0.05580907,0.056031734,0.055402,0.05683402,0.056641098,0.0574686,0.0568659,0.05727942,0.056677084
63,0.05675528,0.056425918,0.05676719,0.055424258,0.055904206,0.056348275,0.055721328,0.0558627,0.05526429,0.054817494,0.055551164,0.055180125,0.055563673,0.05449727,0.05430161,0.055023156,0.05541665,0.054965667
64,0.055948395,0.055886436,0.05515904,0.056771033,0.056586962,0.057962894,0.057352368,0.05744218,0.057892736,0.05790724,0.056745056,0.05697694,0.056418255,0.056054857,0.055491023,0.056034848,0.056079727,0.055799488
65,0.05565822,0.05622172,0.056991246,0.055906173,0.055619013,0.056144804,0.056565363,0.055794563,0.05585528,0.056442134,0.05576813,0.0557093,0.05610634,0.054651868,0.053938285,0.054230504,0.053315293,0.0535116
66,0.0542097,0.053759057,0.053224605,0.05432859,0.05388662,0.054116834,0.054202344,0.05421736,0.05597075,0.056643568,0.055740856,0.05665402,0.056887317,0.056694005,0.057094336,0.057504866,0.056726065,0.05627074
67,0.054635923,0.053877708,0.054696348,0.05353375,0.054320782,0.05414807,0.05478762,0.054578617,0.054800317,0.05400917,0.053949147,0.05465716,0.054991685,0.0546729,0.054030944,0.053648632,0.054744463,0.054443683
68,0.053206515,0.053519893,0.054460116,0.05441058,0.053140208,0.054249316,0.054161906,0.053817872,0.053552933,0.053581372,0.053946197,0.05421476,0.053822212,0.054713976,0.054056305,0.05391761,0.054112405,0.054886896
69,0.05427138,0.05446925,0.054417014,0.054586716,0.054875147,0.05485109,0.054338165,0.054609936,0.053364966,0.054503575,0.054937314,0.054657705,0.055740636,0.0546696,0.055123456,0.055112813,0.05498282,0.05575861
70,0.055732407,0.055077862,0.054460388,0.05509996,0.054358315,0.053797077,0.053416006,0.05369621,0.054067638,0.054560956,0.054480758,0.0542087,0.05422835,0.05403509,0.05446688,0.053739205,0.054156464,0.05470103
71,0.054248568,0.053299304,0.05368008,0.05446479,0.05440467,0.05408082,0.053987257,0.054674424,0.054177843,0.054474294,0.054214645,0.05414121,0.05415853,0.05462843,0.052993964,0.05401081,0.054485947,0.053931158
72,0.05566067,0.05442069,0.054872453,0.05438444,0.055927284,0.055230573,0.055470556,0.055832643,0.05531756,0.055119894,0.055554837,0.05553161,0.05594434,0.055674046,0.055384178,0.05651643,0.055989772,0.056655798
73,0.057331286,0.057364862,0.0569022,0.057337943,0.05665555,0.05804446,0.05640923,0.057112765,0.05550114,0.056229725,0.05565999,0.05556133,0.055320967,0.055816583,0.05576308,0.05566784,0.055759426,0.056193843
74,0.056385946,0.056321755,0.056764025,0.056367952,0.0563449,0.056974586,0.05646488,0.056936678,0.056000806,0.05621583,0.055344798,0.054790135,0.054467723,0.0540602,0.054084457,0.05431428,0.054287333,0.054110717
75,0.053392574,0.054121092,0.053602252,0.05412953,0.05459988,0.053944267,0.053775825,0.05391708,0.053212322,0.05187805,0.05300775,0.052459862,0.0522029,0.052278407,0.053194534,0.051841673,0.051088188,0.052208055
76,0.05374617,0.051621728,0.052347083,0.052476436,0.051629856,0.05345066,0.05273229,0.053325854,0.053467736,0.053997412,0.05365764,0.05405819,0.054470737,0.053733725,0.05310828,0.053710982,0.053884584,0.053887278
77,0.055548657,0.054255508,0.054829933,0.054824613,0.054069366,0.054921083,0.05341976,0.054673556,0.054348394,0.05305927,0.05373502,0.052760378,0.054776113,0.052570283,0.05256944,0.053172044,0.05313375,0.053634092
78,0.054272935,0.054085705,0.05504965,0.05471006,0.05450562,0.05567042,0.055519737,0.055576045,0.056743283,0.05521506,0.055616625,0.055205517,0.05622788,0.05540441,0.055246133,0.055889916,0.05463168,0.05520758
79,0.05499207,0.05328079,0.05352173,0.054580726,0.054010633,0.05393834,0.054773286,0.05473348,0.054039776,0.053841885,0.053713106,0.05338359,0.053025372,0.052159242,0.05268524,0.053595107,0.052672464,0.052492883
80,0.05304765,0.052672926,0.052745312,0.052843925,0.05332377,0.053112067,0.052711617,0.05302105,0.05334821,0.052310433,0.05275089,0.05318258,0.052917685,0.05427536,0.053313423,0.05326321,0.053787887,0.05468103
81,0.054290093,0.054433476,0.053504944,0.05328027,0.053570747,0.05366285,0.053624578,0.054293256,0.054237816,0.053203553,0.054909494,0.054301914,0.053047407,0.05237349,0.053542312,0.05373073,0.052926667,0.053467076
82,0.054831784,0.053448994,0.053421736,0.05428622,0.05300528,0.053851172,0.05240723,0.05367044,0.05338998,0.054173823,0.054893073,0.05431565,0.053275827,0.05336672,0.053415902,0.053162936,0.053890627,0.05413398
83,0.05506856,0.053349555,0.053927828,0.053231273,0.053538185,0.05451271,0.055015277,0.05321536,0.055055942,0.053261455,0.054653477,0.054178495,0.05460471,0.05510705,0.054079577,0.054600008,0.054772537,0.055591553
84,0.05606405,0.055274688,0.054545548,0.05404837,0.0553805,0.055014994,0.053996414,0.05334171,0.05366432,0.053804412,0.053628743,0.054730024,0.05536342,0.05350822,0.05542354,0.055737354,0.05665439,0.056181293
85,0.055899516,0.055754215,0.054622293,0.054574363,0.053514052,0.054824777,0.054343093,0.05526856,0.054495342,0.055037376,0.054223966,0.055576455,0.054539777,0.055475347,0.05601576,0.056269,0.055518497,0.05561545
86,0.056473993,0.05443794,0.054183517,0.054494187,0.054228313,0.055406254,0.05501949,0.054288346,0.054064076,0.054978352,0.054225612,0.053657874,0.055237,0.055099696,0.055073462,0.05514121,0.054508578,0.0543942
87,0.05636524,0.055618286,0.054195277,0.05392461,0.05431652,0.053601686,0.054472648,0.05352613,0.055010222,0.054077383,0.05531667,0.053378813,0.053087957,0.05384417,0.052928314,0.053149804,0.054343816,0.052299142
88,0.054050826,0.052259006,0.052431095,0.05229819,0.053270463,0.05452438,0.053834435,0.05484413,0.055938303,0.054918982,0.055924136,0.055082504,0.055918403,0.05456018,0.05540101,0.05420034,0.055481777,0.055818632
89,0.055637516,0.054162905,0.054213136,0.05502732,0.054349143,0.055326086,0.05512154,0.05547764,0.055494417,0.055372115,0.055857833,0.05603273,0.055492237,0.0547535,0.05524202,0.05497016,0.05502745,0.0535509
90,0.0554371,0.05465962,0.05466747,0.05397876,0.054532945,0.054582506,0.055590022,0.053913064,0.055167727,0.053560097,0.053931784,0.054360364,0.053883,0.05459264,0.05497325,0.053854413,0.05417597,0.054734904
91,0.054816965,0.05362595,0.053366892,0.05391758,0.053902093,0.053337663,0.053140163,0.05382939,0.053509753,0.05327468,0.05315474,0.05406755,0.05332886,0.05411528,0.053247757,0.054800846,0.054681085,0.05378368
92,0.05622868,0.055585895,0.055517435,0.05560827,0.055184465,0.055953346,0.054506026,0.054698605,0.05594491,0.055553086,0.055382673,0.055292483,0.055616383,0.05449733,0.054717805,0.05470876,0.05416605,0.05529747
93,0.05564249,0.054884877,0.055468053,0.055798218,0.055461355,0.05516462,0.05591688,0.056726977,0.05692243,0.056010306,0.05587586,0.056805354,0.056424644,0.055819344,0.056466628,0.05651874,0.05566406,0.056477528
94,0.05730595,0.057094812,0.057070505,0.05767211,0.057139587,0.057458453,0.056957033,0.056551136,0.056439284,0.056421828,0.056357145,0.05619113,0.05544534,0.055961944,0.056071933,0.056423597,0.056720994,0.05637317
95,0.056125753,0.056788556,0.056380548,0.057473328,0.055684533,0.05621454,0.055925373,0.05694871,0.056079168,0.05678745,0.056408346,0.05574453,0.056137506,0.05613063,0.056730695,0.056407243,0.05621805,0.055638637
96,0.05646018,0.056251835,0.056624983,0.0558498,0.05583311,0.05574435,0.055716302,0.056137532,0.05611797,0.056113802,0.056143783,0.055457357,0.055486415,0.05541075,0.055943325,0.054783594,0.05576325,0.05548207
97,0.055726785,0.055043485,0.054240275,0.05575852,0.05630549,0.055718653,0.05640473,0.056286298,0.054580234,0.054590795,0.054279614,0.054310538,0.054567948,0.054623064,0.054177642,0.054887842,0.054534294,0.05382056
98,0.05455047,0.054263227,0.054236274,0.054688837,0.05400475,0.05417426,0.054537345,0.055572048,0.055929866,0.05436502,0.054739233,0.05506602,0.05613009,0.055325873,0.054985978,0.054598525,0.05442927,0.05525033
99,0.054619003,0.055208288,0.055555716,0.05471298,0.055316973,0.054513615,0.054653592,0.055563144,0.055903472,0.055455264,0.054606713,0.054545343,0.055031,0.055964373,0.055160493,0.054780915,0.05521049,0.055673163
100,0.05573802,0.055474155,0.05472428,0.055112276,0.054548126,0.055641524,0.055741422,0.055592246,0.05513197,0.054860607,0.0550358,0.05504605,0.055598598,0.054559577,0.05473831,0.055082664,0.055149402,0.055305935
101,0.055099025,0.05470336,0.05536012,0.05529267,0.05528853,0.05510085,0.05550696,0.05602939,0.05594908,0.05630243,0.056373917,0.05608991,0.055580184,0.05551359,0.056126095,0.055806927,0.056292303,0.057037815
102,0.057996005,0.056483056,0.055773534,0.056505162,0.056458924,0.056552578,0.05566997,0.056609504,0.057255615,0.055627964,0.055057604,0.055107463,0.05534789,0.055215668,0.05491726,0.055215776,0.05505487,0.055125065
103,0.056207694,0.055494323,0.055968132,0.055245347,0.056355134,0.055969354,0.055200286,0.055643335,0.05561973,0.055607498,0.055028528,0.055258654,0.055407964,0.05551145,0.055676553,0.0557584,0.0557198,0.056170344
104,0.057303496,0.055826683,0.055201545,0.05575165,0.0554256,0.0552321,0.055132885,0.05538288,0.05534857,0.054820646,0.05459855,0.055057302,0.05568555,0.055600155,0.05482123,0.05489308,0.055472046,0.05405476
105,0.054162808,0.054047495,0.053961925,0.054946147,0.054022893,0.054307655,0.054154944,0.05440167,0.05454933,0.054340336,0.054027732,0.053740997,0.054735996,0.05415566,0.05409803,0.05404662,0.05488715,0.0552802
106,0.056443717,0.05509453,0.05561598,0.05568324,0.054696366,0.054567587,0.055016458,0.054620262,0.054326963,0.05427934,0.05425987,0.05438592,0.054149084,0.05427027,0.05385442,0.0546219,0.054771528,0.054877523
107,0.05504033,0.055947952,0.054912783,0.054724384,0.05561724,0.05638298,0.0553292,0.05599318,0.0553382,0.055766366,0.056100126,0.055747632,0.05536144,0.05610158,0.054949574,0.055385564,0.05532151,0.054849926
108,0.05598806,0.05479306,0.05592318,0.05578084,0.056714486,0.05576282,0.056376122,0.05581265,0.055748936,0.057025664,0.05587042,0.055810247,0.055654168,0.055564277,0.055668756,0.05709658,0.05537431,0.05524101
109,0.055701666,0.055344786,0.05525528,0.05524188,0.05459746,0.054380827,0.054297492,0.054119267,0.053871606,0.055343486,0.0556957,0.05583158,0.055647813,0.056633633,0.055222254,0.05584883,0.056584556,0.0551458
110,0.056538235,0.055877477,0.055751972,0.055395372,0.05524044,0.05631616,0.055158615,0.0550772,0.05576144,0.055616245,0.05532485,0.055299923,0.05583829,0.05519713,0.056077372,0.055551145,0.05616068,0.055814534
111,0.0571237,0.05658277,0.055219322,0.055593945,0.056418806,0.05615534,0.05558008,0.05590773,0.056458846,0.056257103,0.05641624,0.056549713,0.05642754,0.05633625,0.056671932,0.05629144,0.056460995,0.05609159
112,0.055699755,0.055579968,0.05494855,0.05448666,0.055217173,0.056029413,0.055032823,0.055198226,0.054542728,0.05430182,0.055448677,0.054814477,0.055507228,0.054887705,0.055640254,0.055547617,0.05635826,0.056137107
113,0.05627437,0.056271307,0.056638367,0.057493795,0.057063494,0.05685603,0.05641921,0.056452658,0.055557374,0.055317465,0.05566044,0.05597325,0.054867577,0.056292582,0.054504056,0.05579748,0.0562255,0.055871725
114,0.056115508,0.05514467,0.055319585,0.055050816,0.05546895,0.05445994,0.05423033,0.055825833,0.053363353,0.054180436,0.053517323,0.05386166,0.053611316,0.053241815,0.052787963,0.053532142,0.05264606,0.05353139
115,0.05339556,0.05370283,0.05416502,0.054282755,0.05438925,0.05525462,0.055632256,0.05607315,0.05600602,0.056465615,0.05563948,0.056647636,0.054985616,0.054635923,0.054354407,0.054399706,0.053820547,0.052928712
116,0.053290986,0.05263291,0.05448587,0.05414881,0.053088482,0.05292144,0.054522563,0.055080663,0.053406145,0.053751193,0.054097142,0.053435244,0.054286502,0.053093698,0.05265791,0.054085672,0.054181788,0.05221923
117,0.053536404,0.05325889,0.052480966,0.052849256,0.05302772,0.05340027,0.0538324,0.053129997,0.053354945,0.054736122,0.05401681,0.0542298,0.05380546,0.0540982,0.054409426,0.055150855,0.055385668,0.05465241
118,0.054084916,0.054718994,0.05449993,0.052984368,0.05457536,0.054553192,0.054484975,0.05432041,0.054796703,0.05440742,0.05469928,0.055625916,0.055620965,0.05411498,0.054248445,0.0545513,0.054605085,0.05482605
119,0.05532926,0.054016016,0.054276302,0.05405864,0.053842086,0.054825652,0.05458719,0.053943973,0.05403509,0.054295067,0.054341402,0.05406128,0.055509344,0.054055054,0.05463409,0.054436333,0.054086406,0.054291148
120,0.054981355,0.05531386,0.05458347,0.054987617,0.054216344,0.05379666,0.053843662,0.05494969,0.054174185,0.05440167,0.055010986,0.054204352,0.054748856,0.05453266,0.054662406,0.054592468,0.05492257,0.0557255
121,0.055413924,0.055748813,0.056092836,0.056213625,0.056239743,0.054934695,0.05506639,0.0558728,0.05671995,0.05572672,0.056865852,0.05595327,0.05689735,0.05662395,0.057005014,0.056751374,0.057529725,0.058236048
122,0.058551818,0.05718961,0.058036163,0.057405706,0.05623344,0.056693114,0.05615351,0.055109516,0.056435294,0.055807658,0.05618065,0.055759426,0.056364994,0.05525713,0.05727861,0.056126166,0.056881607,0.056714267
123,0.056756604,0.057175945,0.057187475,0.05710848,0.05593048,0.055911757,0.055207774,0.055542696,0.054901782,0.054612946,0.0546506,0.05482481,0.05389005,0.054379176,0.05384894,0.054264147,0.054936662,0.054564565
124,0.05437858,0.05411447,0.054644573,0.054077495,0.053274304,0.053245213,0.052703645,0.05318432,0.05215363,0.052884795,0.051903065,0.051678143,0.05265342,0.052698024,0.051988658,0.053521674,0.052471865,0.053374007
125,0.05396347,0.053406365,0.05410176,0.05444812,0.05510582,0.054598007,0.05444981,0.054262087,0.05504549,0.05361113,0.054843448,0.054475404,0.054721113,0.055317257,0.054485016,0.05533908,0.05487433,0.05534951
