1175	23
1176	28
1177	25
1178	18
1179	27
118	134
1180	14
1180000	16
1181	14
1182	20
1183	24
1184	20
1185	15
1186	25
1187	19
1188	18
1189	24
119	131
1190	20
1190000	17
1191	18
1192	20
1193	18
1194	25
1195	28
1196	22
1197	20
1198	17
1199	14
12	703
120	112
1200	22
12000	1005
120000	268
1200000	14
1201	23
1202	19
1203	17
1204	17
1205	29
1206	22
1207	29
1208	27
1209	25
121	109
1210	22
1210000	12
1211	24
1212	20
1213	16
1214	16
1215	21
1216	23
1217	19
1218	21
1219	22
122	91
1220	20
1220000	18
1221	23
1222	16
1223	22
1224	18
1225	31
1226	21
1227	14
1228	18
1229	18
123	109
1230	28
1230000	26
1231	19
1232	13
1233	22
1234	20
1235	22
1236	15
1237	21
1238	22
1239	22
124	105
1240	31
1240000	16
1241	17
1242	21
1243	17
1244	19
1245	30
1246	24
1247	24
1248	16
1249	20
125	111
1250	22
1250000	16
1251	21
1252	26
1253	26
1254	21
1255	20
1256	25
1257	23
1258	26
1259	19
126	101
1260	21
1260000	21
1261	27
1262	19
1263	19
1264	23
1265	25
1266	27
1267	15
1268	27
1269	21
127	126
1270	17
1270000	14
1271	18
1272	22
1273	20
1274	18
1275	18
1276	14
1277	15
1278	22
1279	14
128	115
1280	13
1280000	8
1281	22
1282	20
1283	22
1284	24
1285	21
1286	22
1287	16
1288	29
1289	22
129	142
1290	20
1290000	16
1291	15
1292	24
1293	18
1294	18
1295	17
1296	12
1297	27
1298	12
1299	30
13	635
130	106
1300	26
13000	940
130000	179
1300000	18
1301	16
1302	15
1303	17
1304	19
1305	22
1306	26
1307	17
1308	11
1309	19
131	111
1310	20
1310000	15
1311	25
1312	20
1313	15
1314	17
1315	20
1316	23
1317	16
1318	22
1319	22
132	112
1320	22
1320000	17
1321	28
1322	19
1323	24
1324	19
1325	16
1326	23
1327	18
1328	15
1329	16
133	110
1330	18
1330000	15
1331	16
1332	19
1333	19
1334	18
1335	13
1336	21
1337	17
1338	18
1339	17
134	106
1340	10
1340000	19
1341	11
1342	18
1343	14
1344	21
1345	23
1346	20
1347	36
1348	29
1349	15
135	97
1350	13
1350000	5
1351	24
1352	17
1353	27
1354	11
1355	17
1356	16
1357	12
1358	24
1359	17
136	107
1360	9
1360000	10
1361	20
1362	18
1363	10
1364	16
1365	21
1366	27
1367	11
1368	20
1369	18
137	108
1370	17
1370000	17
1371	19
1372	15
1373	22
1374	17
1375	22
1376	22
1377	18
1378	14
1379	15
138	98
1380	14
1380000	16
1381	18
1382	23
1383	24
1384	17
1385	23
1386	24
1387	18
1388	19
1389	23
139	102
1390	19
1390000	24
1391	21
1392	23
1393	19
1394	16
1395	11
1396	22
1397	17
1398	19
1399	17
14	589
140	119
1400	19
14000	790
140000	185
1400000	11
1401	14
1402	14
1403	18
1404	19
1405	17
1406	23
1407	15
1408	25
1409	23
141	102
1410	19
1410000	18
1411	15
1412	15
1413	25
1414	18
1415	25
1416	19
1417	19
1418	18
1419	20
142	113
1420	23
1420000	14
1421	21
1422	16
1423	23
1424	18
1425	20
1426	20
1427	20
1428	18
1429	18
143	112
1430	18
1430000	11
1431	22
1432	17
1433	17
1434	19
1435	16
1436	17
1437	9
1438	28
1439	13
144	91
1440	11
1440000	8
1441	14
1442	26
1443	18
1444	17
1445	13
1446	12
1447	22
1448	24
1449	18
145	103
1450	24
1450000	15
1451	24
1452	14
1453	27
1454	19
1455	21
1456	12
1457	16
1458	12
1459	20
146	109
1460	17
1460000	15
1461	17
1462	22
1463	15
1464	20
1465	17
1466	16
1467	16
1468	13
1469	24
147	108
1470	21
1470000	13
1471	18
1472	18
1473	15
1474	20
1475	18
1476	26
1477	24
1478	15
1479	16
148	119
1480	26
1480000	9
1481	20
1482	22
1483	12
1484	16
1485	22
1486	22
1487	15
1488	16
1489	19
149	102
1490	17
1490000	8
1491	16
1492	20
1493	13
1494	19
1495	18
1496	23
1497	13
1498	17
1499	28
15	560
150	104
1500	15
15000	703
150000	164
1500000	15
1501	17
1502	21
1503	13
1504	15
1505	18
1506	12
1507	20
1508	18
1509	19
151	120
1510	18
1510000	8
1511	13
1512	17
1513	13
1514	15
1515	21
1516	20
1517	19
1518	21
1519	23
152	122
1520	12
1520000	17
1521	19
1522	17
1523	9
1524	14
1525	18
1526	16
1527	8
1528	21
1529	16
153	99
1530	12
1530000	11
1531	18
1532	21
1533	21
1534	20
1535	15
1536	14
1537	20
1538	16
1539	19
154	87
1540	21
1540000	11
1541	18
1542	19
1543	15
1544	15
1545	16
1546	23
1547	22
1548	18
1549	17
155	111
1550	11
1550000	17
1551	16
1552	19
1553	17
1554	18
1555	21
1556	15
1557	4
1558	17
1559	16
156	91
1560	11
1560000	14
1561	13
1562	14
1563	20
1564	21
1565	15
1566	23
1567	23
1568	12
1569	15
157	85
1570	14
1570000	11
1571	22
1572	16
1573	15
1574	19
1575	8
1576	18
1577	10
1578	14
1579	12
158	103
1580	18
1580000	18
1581	15
1582	14
1583	15
1584	25
1585	10
1586	19
1587	9
1588	23
1589	16
159	90
1590	19
1590000	12
1591	20
1592	20
1593	18
1594	22
1595	10
1596	12
1597	15
1598	18
1599	15
16	544
160	97
1600	9
16000	612
160000	150
1600000	7
1601	21
1602	23
1603	9
1604	17
1605	11
1606	11
1607	15
1608	18
1609	15
161	107
1610	23
1610000	17
1611	14
1612	18
1613	22
1614	17
1615	23
1616	10
1617	17
1618	14
1619	17
162	89
1620	12
1620000	8
1621	17
1622	17
1623	14
1624	11
1625	22
1626	13
1627	15
1628	17
1629	18
163	101
1630	22
1630000	6
1631	26
1632	17
1633	18
1634	12
1635	15
1636	16
1637	19
1638	18
1639	18
164	101
1640	17
1640000	13
1641	17
1642	15
1643	13
1644	16
1645	19
1646	17
1647	14
1648	14
1649	25
165	101
1650	17
1650000	9
1651	20
1652	25
1653	17
1654	23
1655	18
1656	17
1657	23
1658	25
1659	20
166	111
1660	21
1660000	8
1661	11
1662	15
1663	10
1664	14
1665	12
1666	14
1667	17
1668	14
1669	19
167	98
1670	18
1670000	10
1671	15
1672	14
1673	23
1674	17
1675	14
1676	15
1677	14
1678	16
1679	13
168	77
1680	16
1680000	6
1681	18
1682	13
1683	13
1684	16
1685	22
1686	17
1687	11
1688	17
1689	17
169	87
1690	15
1690000	9
1691	23
1692	22
1693	13
1694	10
1695	11
1696	16
1697	25
1698	21
1699	16
17	484
170	88
1700	7
17000	622
170000	149
1700000	8
1701	10
1702	18
1703	11
1704	16
1705	24
1706	14
1707	10
1708	7
1709	13
171	88
1710	10
1710000	10
1711	7
1712	14
1713	20
1714	13
1715	18
1716	20
1717	9
1718	14
1719	7
172	95
1720	12
1720000	11
1721	18
1722	15
1723	22
1724	15
1725	14
1726	9
1727	12
1728	12
1729	18
173	89
1730	18
1730000	9
1731	16
1732	8
1733	6
1734	13
1735	8
1736	16
1737	15
1738	9
1739	13
174	93
1740	13
1740000	14
1741	13
1742	18
1743	16
1744	19
1745	11
1746	14
1747	17
1748	17
1749	11
175	96
1750	11
1750000	8
1751	11
1752	11
1753	12
1754	15
1755	25
1756	22
1757	14
1758	14
1759	15
176	114
1760	16
1760000	8
1761	17
1762	21
1763	12
1764	17
1765	18
1766	14
1767	18
1768	16
1769	17
177	92
1770	23
1770000	10
1771	12
1772	12
1773	11
1774	15
1775	15
1776	14
1777	16
1778	13
1779	14
178	97
1780	18
1780000	7
1781	13
1782	12
1783	10
1784	19
1785	15
1786	12
1787	13
1788	9
1789	11
179	80
1790	7
1790000	8
1791	17
1792	20
1793	17
1794	14
1795	8
1796	15
1797	15
1798	13
1799	13
18	482
180	78
1800	17
18000	507
180000	120
1800000	13
1801	13
1802	27
1803	13
1804	10
1805	14
1806	11
1807	10
1808	9
1809	14
181	82
1810	11
1810000	13
1811	11
1812	19
1813	16
1814	9
1815	11
1816	18
1817	11
1818	21
1819	11
182	102
1820	16
1820000	4
1821	19
1822	17
1823	9
1824	13
1825	19
1826	16
1827	10
1828	13
1829	13
183	104
1830	11
1830000	5
1831	9
1832	13
1833	19
1834	11
1835	11
1836	10
1837	12
1838	18
1839	12
184	91
1840	22
1840000	9
1841	14
1842	18
1843	10
1844	20
1845	11
1846	14
1847	14
1848	17
1849	13
185	99
1850	16
1850000	10
1851	14
1852	11
1853	13
1854	16
1855	12
1856	12
1857	14
1858	19
1859	11
186	92
1860	13
1860000	7
1861	16
1862	13
1863	15
1864	8
1865	15
1866	14
1867	19
1868	18
1869	12
187	87
1870	12
1870000	8
1871	10
1872	13
1873	16
1874	15
1875	12
1876	13
1877	14
1878	18
1879	15
188	81
1880	10
1880000	4
1881	11
1882	8
1883	22
1884	15
1885	17
1886	15
1887	16
1888	10
1889	9
189	72
1890	8
1890000	6
1891	12
1892	10
1893	16
1894	20
1895	16
1896	9
1897	13
1898	10
1899	14
19	438
190	89
1900	16
19000	475
190000	106
1900000	7
1901	14
1902	13
1903	15
1904	16
1905	20
1906	17
1907	24
1908	15
1909	22
191	102
1910	13
1910000	8
1911	11
1912	20
1913	13
1914	8
1915	20
1916	14
1917	12
1918	15
1919	14
192	89
1920	9
1920000	5
1921	11
1922	8
1923	10
1924	15
1925	14
1926	7
1927	16
1928	19
1929	14
193	91
1930	20
1930000	11
1931	13
1932	12
1933	12
1934	16
1935	11
1936	14
1937	15
1938	9
1939	9
194	90
1940	14
1940000	6
1941	18
1942	15
1943	13
1944	14
1945	13
1946	13
1947	11
1948	9
1949	20
195	74
1950	12
1950000	7
1951	12
1952	15
1953	10
1954	11
1955	14
1956	13
1957	17
1958	8
1959	9
196	85
1960	9
1960000	8
1961	12
1962	8
1963	15
1964	11
1965	22
1966	11
1967	15
1968	13
1969	7
197	85
1970	16
1970000	6
1971	19
1972	15
1973	14
1974	13
1975	14
1976	16
1977	12
1978	17
1979	12
198	81
1980	9
1980000	4
1981	12
1982	18
1983	13
1984	10
1985	16
1986	14
1987	19
1988	12
1989	16
199	95
1990	17
1990000	12
1991	15
1992	8
1993	14
1994	13
1995	8
1996	10
1997	14
1998	15
1999	14
2	1399
20	431
200	92
2000	9
20000	409
200000	97
2000000	4
2001	13
2002	13
2003	20
2004	13
2005	7
2006	20
2007	13
2008	18
2009	10
201	88
2010	16
2010000	8
2011	17
2012	9
2013	16
2014	10
2015	10
2016	11
2017	13
2018	10
2019	8
202	89
2020	12
2020000	14
2021	13
2022	13
2023	14
2024	13
2025	10
2026	11
2027	12
2028	10
2029	9
203	83
2030	12
2030000	9
2031	13
2032	9
2033	9
2034	19
2035	13
2036	11
2037	11
2038	14
2039	22
204	89
2040	11
2040000	8
2041	11
2042	10
2043	14
2044	16
2045	13
2046	8
2047	12
2048	14
2049	8
205	65
2050	11
2050000	9
2051	18
2052	12
2053	10
2054	11
2055	15
2056	11
2057	19
2058	18
2059	9
206	75
2060	16
2060000	3
2061	10
2062	14
2063	24
2064	14
2065	20
2066	10
2067	20
2068	11
2069	16
207	75
2070	8
2070000	5
2071	11
2072	10
2073	14
2074	8
2075	10
2076	8
2077	16
2078	14
2079	10
208	82
2080	10
2080000	6
2081	14
2082	13
2083	13
2084	11
2085	16
2086	9
2087	11
2088	18
2089	8
209	97
2090	18
2090000	7
2091	7
2092	7
2093	13
2094	12
2095	12
2096	7
2097	19
2098	11
2099	18
21	396
210	73
2100	9
21000	413
210000	92
2100000	3
2101	13
2102	8
2103	13
2104	13
2105	6
2106	11
2107	12
2108	13
2109	9
211	79
2110	13
2110000	7
2111	12
2112	11
2113	11
2114	15
2115	11
2116	12
2117	11
2118	11
2119	17
212	85
2120	6
2120000	4
2121	12
2122	12
2123	10
2124	13
2125	18
2126	10
2127	10
2128	11
2129	20
213	84
2130	15
2130000	7
2131	14
2132	16
2133	15
2134	12
2135	7
2136	10
2137	15
2138	11
2139	10
214	88
2140	10
2140000	4
2141	9
2142	16
2143	18
2144	18
2145	10
2146	9
2147	7
2148	13
2149	12
215	86
2150	10
2150000	8
2151	13
2152	10
2153	10
2154	11
2155	13
2156	7
2157	5
2158	13
2159	13
216	91
2160	8
2160000	1
2161	12
2162	12
2163	14
2164	11
2165	7
2166	8
2167	16
2168	12
2169	9
217	77
2170	14
2170000	8
2171	10
2172	14
2173	9
2174	7
2175	14
2176	12
2177	17
2178	10
2179	13
218	81
2180	9
2180000	6
2181	10
2182	18
2183	12
2184	10
2185	15
2186	13
2187	8
2188	18
2189	11
219	93
2190	16
2190000	6
2191	9
2192	8
2193	14
2194	10
2195	9
2196	12
2197	14
2198	11
2199	12
22	360
220	88
2200	14
22000	374
220000	85
2200000	6
2201	13
2202	14
2203	11
2204	12
2205	12
2206	7
2207	18
2208	18
2209	8
221	73
2210	6
2210000	5
2211	16
2212	11
2213	9
2214	7
2215	11
2216	12
2217	13
2218	16
2219	10
222	75
2220	13
2220000	7
2221	7
2222	12
2223	13
2224	10
2225	9
2226	5
2227	6
2228	8
2229	9
223	63
2230	8
2230000	8
2231	15
2232	7
2233	14
2234	10
2235	10
2236	7
2237	7
2238	8
2239	10
224	65
2240	7
2240000	2
2241	12
2242	12
2243	12
2244	10
2245	13
2246	11
2247	17
2248	13
2249	7
225	86
2250	10
2250000	7
2251	12
2252	11
2253	13
2254	8
2255	11
2256	17
2257	10
2258	14
2259	9
226	89
2260	7
2260000	7
2261	12
2262	15
2263	15
2264	12
2265	17
2266	17
2267	14
2268	10
2269	15
227	87
2270	10
2270000	7
2271	16
2272	9
2273	10
2274	13
2275	15
2276	15
2277	6
2278	4
2279	13
228	64
2280	9
2280000	9
2281	9
2282	9
2283	10
2284	17
2285	6
2286	11
2287	11
2288	6
2289	12
229	68
2290	11
2290000	6
2291	8
2292	7
2293	12
2294	11
2295	15
2296	9
2297	16
2298	10
2299	9
23	361
230	99
2300	9
23000	342
230000	70
2300000	6
2301	9
2302	9
2303	8
2304	10
2305	6
2306	14
2307	11
2308	8
2309	12
231	78
2310	10
2310000	11
2311	16
2312	11
2313	10
2314	13
2315	12
2316	6
2317	11
2318	14
2319	7
232	74
2320	10
2320000	5
2321	8
2322	10
2323	14
2324	12
2325	7
2326	3
2327	9
2328	12
2329	7
233	65
2330	13
2330000	8
2331	8
2332	14
2333	18
2334	15
2335	14
2336	6
2337	6
2338	21
2339	8
234	63
2340	10
2340000	3
2341	14
2342	15
2343	20
2344	13
2345	9
2346	8
2347	10
2348	7
2349	10
235	71
2350	16
2350000	4
2351	11
2352	9
2353	12
2354	11
2355	13
2356	9
2357	9
2358	11
2359	7
236	73
2360	7
2360000	9
2361	21
2362	13
2363	9
2364	9
2365	13
2366	9
2367	8
2368	10
2369	8
237	80
2370	7
2370000	3
2371	11
2372	10
2373	8
2374	12
2375	11
2376	11
2377	10
2378	9
2379	4
238	81
2380	13
2380000	1
2381	14
2382	10
2383	15
2384	10
2385	5
2386	10
2387	10
2388	15
2389	13
239	84
2390	13
2390000	4
2391	7
2392	13
2393	9
2394	6
2395	17
2396	5
2397	9
2398	9
2399	10
24	353
240	81
2400	8
24000	351
240000	56
2400000	5
2401	5
2402	11
2403	15
2404	15
2405	6
2406	9
2407	7
2408	14
2409	8
241	69
2410	13
2410000	6
2411	12
2412	10
2413	8
2414	13
2415	16
2416	11
2417	11
2418	14
2419	8
242	79
2420	15
2420000	5
2421	14
2422	14
2423	10
2424	7
2425	6
2426	8
2427	14
2428	20
2429	16
243	82
2430	13
2430000	4
2431	5
2432	9
2433	11
2434	7
2435	13
2436	18
2437	17
2438	13
2439	13
244	85
2440	5
2440000	7
2441	9
2442	18
2443	15
2444	11
2445	8
2446	11
2447	7
2448	12
2449	9
245	62
2450	8
2450000	6
2451	13
2452	9
2453	8
2454	8
2455	8
2456	13
2457	15
2458	10
2459	13
246	79
2460	15
2460000	5
2461	8
2462	10
2463	11
2464	5
2465	12
2466	7
2467	9
2468	12
2469	10
247	84
2470	10
2470000	9
2471	7
2472	16
2473	13
2474	11
2475	7
2476	9
2477	9
2478	7
2479	11
248	84
2480	9
2480000	5
2481	14
2482	13
2483	8
2484	8
2485	12
2486	9
2487	11
2488	8
2489	10
249	78
2490	11
2490000	4
2491	7
2492	16
2493	8
2494	11
2495	12
2496	15
2497	7
2498	9
2499	14
25	336
250	68
2500	13
25000	321
250000	70
2500000	9
2501	10
2502	11
2503	8
2504	12
2505	13
2506	5
2507	9
2508	9
2509	11
251	78
2510	9
2511	15
2512	18
2513	7
2514	11
2515	7
2516	8
2517	10
2518	12
2519	10
252	79
2520	9
2520000	4
2521	10
2522	8
2523	18
2524	6
2525	11
2526	5
2527	9
2528	6
2529	9
253	81
2530	8
2530000	3
2531	14
2532	10
2533	19
2534	12
2535	9
2536	8
2537	10
2538	8
2539	7
254	72
2540	8
2540000	7
2541	9
2542	10
2543	13
2544	5
2545	15
2546	6
2547	8
2548	11
2549	10
255	65
2550	7
2550000	7
2551	14
2552	8
2553	9
2554	13
2555	7
2556	15
2557	10
2558	8
2559	9
256	73
2560	11
2560000	9
2561	10
2562	11
2563	6
2564	10
2565	10
2566	8
2567	10
2568	11
2569	13
257	62
2570	7
2570000	1
2571	5
2572	10
2573	8
2574	6
2575	11
2576	7
2577	15
2578	4
2579	9
258	79
2580	11
2580000	5
2581	7
2582	15
2583	11
2584	10
2585	10
2586	9
2587	8
2588	12
2589	10
259	78
2590	12
2590000	4
2591	9
2592	10
2593	12
2594	6
2595	11
2596	6
2597	10
2598	7
2599	9
26	330
260	72
2600	6
26000	288
260000	64
2600000	2
2601	9
2602	11
2603	5
2604	10
2605	12
2606	4
2607	16
2608	10
2609	10
261	67
2610	10
2610000	6
2611	8
2612	8
2613	15
2614	13
2615	8
2616	16
2617	10
2618	9
2619	12
262	84
2620	8
2620000	4
2621	8
2622	10
2623	11
2624	10
2625	11
2626	11
2627	10
2628	10
2629	14
263	72
2630	16
2630000	6
2631	10
2632	10
2633	8
2634	7
2635	10
2636	10
2637	10
2638	6
2639	7
264	65
2640	12
2640000	8
2641	9
2642	9
2643	11
2644	14
2645	11
2646	11
2647	11
2648	12
2649	12
265	75
2650	10
2650000	4
2651	12
2652	6
2653	3
2654	8
2655	10
2656	13
2657	8
2658	15
2659	5
266	63
2660	5
2660000	2
2661	8
2662	10
2663	13
2664	6
2665	7
2666	12
2667	9
2668	10
2669	5
267	68
2670	8
2670000	5
2671	9
2672	5
2673	9
2674	10
2675	12
2676	11
2677	7
2678	4
2679	14
268	61
2680	11
2680000	6
2681	6
2682	5
2683	9
2684	10
2685	10
2686	13
2687	9
2688	8
2689	9
269	80
2690	10
2690000	3
2691	7
2692	3
2693	14
2694	8
2695	8
2696	6
2697	9
2698	12
2699	7
27	320
270	68
2700	10
27000	259
270000	59
2700000	4
2701	12
2702	4
2703	10
2704	10
2705	11
2706	5
2707	10
2708	8
2709	8
271	55
2710	10
2710000	2
2711	11
2712	8
2713	14
2714	10
2715	9
2716	8
2717	8
2718	4
2719	5
272	77
2720	14
2720000	1
2721	9
2722	13
2723	8
2724	13
2725	6
2726	11
2727	9
2728	12
2729	11
273	63
2730	15
2730000	5
2731	8
2732	11
2733	10
2734	10
2735	12
2736	8
2737	10
2738	7
2739	7
274	71
2740	9
2740000	4
2741	12
2742	12
2743	4
2744	9
2745	10
2746	10
2747	10
2748	7
2749	6
275	59
2750	6
2750000	7
2751	7
2752	8
2753	11
2754	6
2755	9
2756	16
2757	12
2758	8
2759	13
276	77
2760	9
2760000	4
2761	10
2762	9
2763	6
2764	7
2765	8
2766	13
2767	3
2768	11
2769	9
277	63
2770	9
2770000	5
2771	5
2772	7
2773	12
2774	11
2775	8
2776	7
2777	7
2778	5
2779	9
278	72
2780	12
2780000	5
2781	6
2782	13
2783	7
2784	9
2785	5
2786	11
2787	10
2788	11
2789	6
279	68
2790	5
2790000	4
2791	10
2792	8
2793	3
2794	8
2795	3
2796	10
2797	11
2798	12
2799	9
28	310
280	53
2800	5
28000	238
280000	44
2800000	5
2801	13
2802	12
2803	6
2804	8
2805	11
2806	14
2807	15
2808	8
2809	10
281	55
2810	12
2810000	3
2811	9
2812	9
2813	14
2814	4
2815	13
2816	9
2817	14
2818	10
2819	13
282	68
2820	4
2820000	1
2821	5
2822	6
2823	5
2824	10
2825	5
2826	5
2827	5
2828	8
2829	10
283	74
2830	9
2830000	3
2831	9
2832	5
2833	11
2834	6
2835	7
2836	12
2837	8
2838	8
2839	11
284	62
2840	7
2840000	2
2841	5
2842	8
2843	4
2844	10
2845	6
2846	7
2847	3
2848	10
2849	8
285	79
2850	7
2850000	2
2851	10
2852	10
2853	8
2854	13
2855	11
2856	3
2857	4
2858	7
2859	7
286	64
2860	10
2860000	1
2861	11
2862	12
2863	7
2864	11
2865	8
2866	5
2867	10
2868	6
2869	8
287	54
2870	5
2870000	2
2871	6
2872	12
2873	13
2874	3
2875	5
2876	11
2877	13
2878	7
2879	12
288	78
2880	12
2880000	2
2881	15
2882	12
2883	8
2884	8
2885	8
2886	6
2887	7
2888	9
2889	7
289	82
2890	10
2890000	1
2891	8
2892	12
2893	13
2894	7
2895	5
2896	9
2897	3
2898	9
2899	10
29	318
290	62
2900	11
29000	230
290000	50
2900000	2
2901	8
2902	9
2903	9
2904	7
2905	8
2906	12
2907	9
2908	7
2909	8
291	59
2910	7
2910000	1
2911	8
2912	9
2913	6
2914	9
2915	6
2916	10
2917	10
2918	6
2919	13
292	58
2920	6
2920000	2
2921	8
2922	11
2923	7
2924	7
2925	12
2926	4
2927	17
2928	9
2929	17
293	67
2930	1
2930000	1
2931	11
2932	7
2933	6
2934	6
2935	10
2936	5
2937	10
2938	10
2939	7
294	60
2940	10
2940000	2
2941	11
2942	3
2943	7
2944	5
2945	8
2946	10
2947	11
2948	7
2949	5
295	79
2950	11
2950000	1
2951	6
2952	8
2953	2
2954	9
2955	10
2956	4
2957	7
2958	3
2959	12
296	77
2960	3
2960000	7
2961	15
2962	12
2963	9
2964	7
2965	7
2966	8
2967	4
2968	8
2969	9
297	70
2970	9
2970000	2
2971	6
2972	5
2973	7
2974	5
2975	5
2976	8
2977	10
2978	10
2979	5
298	63
2980	8
2980000	1
2981	5
2982	4
2983	7
2984	6
2985	5
2986	9
2987	11
2988	6
2989	7
299	62
2990	9
2990000	2
2991	7
2992	12
2993	10
2994	4
2995	5
2996	6
2997	10
2998	10
2999	5
3	1299
30	313
300	67
3000	11
30000	253
300000	39
3000000	4
3001	10
3002	10
3003	10
3004	11
3005	6
3006	8
3007	7
3008	6
3009	7
301	64
3010	6
3010000	5
3011	6
3012	6
3013	5
3014	8
3015	10
3016	7
3017	5
3018	3
3019	10
302	61
3020	9
3020000	1
3021	6
3022	7
3023	10
3024	9
3025	7
3026	20
3027	8
3028	8
3029	6
303	58
3030	5
3030000	3
3031	12
3032	8
3033	2
3034	9
3035	8
3036	8
3037	8
3038	10
3039	13
304	71
3040	11
3040000	3
3041	5
3042	6
3043	8
3044	8
3045	6
3046	6
3047	9
3048	10
3049	11
305	64
3050	12
3050000	4
3051	13
3052	9
3053	12
3054	4
3055	11
3056	3
3057	13
3058	12
3059	4
306	60
3060	9
3061	6
3062	8
3063	7
3064	5
3065	6
3066	7
3067	3
3068	12
3069	4
307	72
3070	9
3070000	5
3071	9
3072	10
3073	2
3074	3
3075	10
3076	7
3077	8
3078	5
3079	6
308	60
3080	14
3080000	5
3081	12
3082	5
3083	5
3084	2
3085	8
3086	12
3087	9
3088	6
3089	11
309	57
3090	11
3090000	5
3091	11
3092	5
3093	4
3094	9
3095	7
3096	6
3097	7
3098	12
3099	6
31	284
310	69
3100	8
31000	222
310000	32
3100000	1
3101	13
3102	5
3103	11
3104	9
3105	8
3106	8
3107	6
3108	10
3109	4
311	67
3110	6
3110000	6
3111	7
3112	9
3113	11
3114	5
3115	7
3116	5
3117	9
3118	7
3119	6
312	59
3120	14
3120000	6
3121	8
3122	5
3123	6
3124	2
3125	12
3126	11
3127	6
3128	7
3129	12
313	69
3130	7
3130000	2
3131	8
3132	4
3133	6
3134	14
3135	12
3136	9
3137	8
3138	13
3139	14
314	80
3140	5
3140000	1
3141	9
3142	10
3143	7
3144	7
3145	8
3146	7
3147	5
3148	14
3149	11
315	65
3150	6
3150000	6
3151	7
3152	4
3153	9
3154	6
3155	11
3156	4
3157	3
3158	5
3159	9
316	61
3160	6
3160000	8
3161	11
3162	3
3163	5
3164	5
3165	7
3166	6
3167	5
3168	5
3169	7
317	71
3170	6
3170000	1
3171	6
3172	8
3173	11
3174	10
3175	11
3176	10
3177	5
3178	8
3179	5
318	69
3180	11
3180000	1
3181	8
3182	6
3183	9
3184	6
3185	6
3186	7
3187	13
3188	15
3189	6
319	57
3190	6
3190000	1
3191	6
3192	11
3193	8
3194	13
3195	8
3196	7
3197	4
3198	7
3199	6
32	282
320	61
3200	6
32000	205
320000	39
3200000	1
3201	7
3202	9
3203	7
3204	8
3205	6
3206	12
3207	7
3208	17
3209	6
321	65
3210	7
3210000	7
3211	5
3212	6
3213	7
3214	8
3215	8
3216	7
3217	6
3218	5
3219	5
322	57
3220	8
3220000	5
3221	7
3222	8
3223	8
3224	6
3225	10
3226	9
3227	9
3228	7
3229	9
323	64
3230	5
3230000	1
3231	8
3232	15
3233	10
3234	10
3235	7
3236	9
3237	11
3238	6
3239	6
324	76
3240	8
3240000	2
3241	5
3242	8
3243	8
3244	7
3245	8
3246	14
3247	10
3248	8
3249	4
325	71
3250	6
3250000	1
3251	9
3252	8
3253	4
3254	6
3255	11
3256	7
3257	9
3258	6
3259	15
326	58
3260	8
3260000	3
3261	8
3262	7
3263	3
3264	5
3265	9
3266	10
3267	7
3268	7
3269	6
327	62
3270	4
3270000	2
3271	8
3272	5
3273	9
3274	9
3275	6
