,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,0.06631407165777321,0.14214969398320307,0.22914183231438726,0.2937005748921298,0.10596065106599521,0.16536887770576064,0.15545736950331243,0.20904625588388845,0.22691790079058427,0.2312411347251448,0.22273147602822843,0.2036704786265257,0.23441391414748988,0.17246994787842637,0.198955931801973,0.34984757240826286,0.33041106635996953,0.3632878701396907,0.22569159283663254,0.21203206347325518,0.22202927327321412,0.31205500691324267,0.10442375145675284,0.12959268703776455,0.6108750406503297,0.3563259273592748,0.4920773265767448,0.33277032719307176,0.16669748732902545,0.25827252111692106,0.5973912338892385,0.6228618079214745,0.5154034688715741,0.49541907532778057,0.45055703606219477
1,0.06631407165777321,0.0,0.06711662968838687,0.1545900381053524,0.22122414668436444,0.044383779947323454,0.1178550298323596,0.09336015066687374,0.13533679845429072,0.15668527252497902,0.15707865301180543,0.16882769195918576,0.14395542703632758,0.18290609720891735,0.10516796160715033,0.120187249520687,0.27231027426242815,0.2609300761544936,0.3131670961849261,0.15789624261281052,0.14481013003639706,0.16324609963788647,0.30808733811101224,0.17500241933869487,0.07622883537066007,0.6005156461491953,0.38889535887440324,0.5162845170486593,0.41132266014401353,0.24030068341995495,0.33609253244323223,0.6294246918265516,0.6076311900734043,0.45331898545566585,0.4168571098588537,0.38433893828144633
2,0.14214969398320307,0.06711662968838687,0.0,0.07484349932364237,0.14138339811649125,0.08169099986112799,0.1425022040887975,0.10347306673690189,0.10460101530251097,0.13245514744180376,0.12112146792886974,0.17445120218067214,0.1444133860683962,0.1900740402384352,0.10029286840183944,0.06522291076723857,0.21543987289286298,0.2284756610090804,0.31146373742165084,0.13948764751783715,0.13005728033686098,0.16186059751209922,0.3546474289871566,0.25464567385037057,0.04352553344486781,0.6346851988138713,0.4568764076044145,0.5779243982307354,0.48100636342977926,0.31958046666123746,0.4041414814931748,0.6948831811800764,0.6371960402714457,0.4283603653150816,0.34218951253749835,0.3060572462163523
3,0.22914183231438726,0.1545900381053524,0.07484349932364237,0.0,0.055038164495833805,0.15748368269499785,0.19864387710418557,0.1581905372215006,0.12110110402996467,0.14672524662042907,0.12457070458935254,0.20979822367412695,0.1807697854049497,0.22447456214624467,0.14451000916796913,0.07146883207744219,0.1672256730930169,0.21400352554432442,0.3251588167885719,0.15831514731245544,0.15538481641614543,0.1929050659550238,0.4125804398323544,0.3422377487632631,0.10288247682478256,0.6751598429852761,0.532114959918602,0.646190301979859,0.5629293342173808,0.40715028082253024,0.4853725363636831,0.7662086931236671,0.6729367368247748,0.40992445019426405,0.26056112463788883,0.22381950175779103
4,0.2937005748921298,0.22122414668436444,0.14138339811649125,0.055038164495833805,0.0,0.22492593161695296,0.26135652595251146,0.22175873334532567,0.1752205730029138,0.19695338311426733,0.1724654392047552,0.2647473753219128,0.23753824949548763,0.27839289887858526,0.2059103454546327,0.13053725588778362,0.17087687607350874,0.24117686566342805,0.3646770127383267,0.20947449243866087,0.2095417338302167,0.24690078219227454,0.4728251866538079,0.4083178064024605,0.15894936600086854,0.7250370264495574,0.5981966761198102,0.7096276705920012,0.6203768752961326,0.4726797080630155,0.5424541455119986,0.8306367874700897,0.7201579142024317,0.4248677385112435,0.21203150311960603,0.15715322449049823
5,0.10596065106599521,0.044383779947323454,0.08169099986112799,0.15748368269499785,0.22492593161695296,0.0,0.06134285602408097,0.03790920338964365,0.09242200193485253,0.10833087199265468,0.11461523637627499,0.11189023720457371,0.08813952200370026,0.12581257763837736,0.05375423789329102,0.09610596482664109,0.2367057942066802,0.2117073538246662,0.2561739093971682,0.10702324632040239,0.09339839015078263,0.10728192446012585,0.26297104471718896,0.1925310585324757,0.11707716697454483,0.5499828149905761,0.3636032804555753,0.48347861790679597,0.4474922462711969,0.2585166478000194,0.37488772481669613,0.6007063042293016,0.5554258637686953,0.39949274571750787,0.39756146130428294,0.39400081944355353
6,0.16536887770576064,0.1178550298323596,0.1425022040887975,0.19864387710418557,0.26135652595251146,0.06134285602408097,0.0,0.028051138244993903,0.08340939839468543,0.08020968863275477,0.09971543593686001,0.045317713708848704,0.03538494588326342,0.056290388082954876,0.0430840733233876,0.11832224921870375,0.2189890292854012,0.16750074462779338,0.18590453047829952,0.07140089465072429,0.06004685975986539,0.04915894833373278,0.20207116752565615,0.2221341388479067,0.18726833927086953,0.4799774878795237,0.3280737896263668,0.43551946115379664,0.48946767834171795,0.2842382691533672,0.4213163552438104,0.5567871164837722,0.48379260386901274,0.3390107397481987,0.39814887595033366,0.43046210228043386
7,0.15545736950331243,0.09336015066687374,0.10347306673690189,0.1581905372215006,0.22175873334532567,0.03790920338964365,0.028051138244993903,0.0,0.05386337543428242,0.06201597145682624,0.07427957345719097,0.06390792852238783,0.03784529344345978,0.07882216933573467,0.009010494586142996,0.0796476862034409,0.19788343942745035,0.16289472471953118,0.2078661261210645,0.058385225309628155,0.04468195476228283,0.05713089910576916,0.24287532198333914,0.23151927793960514,0.1514632106482675,0.5184736261641976,0.3651611434577575,0.47543180197113066,0.49294554085483094,0.29629295749718076,0.42175277996407273,0.5961243903706032,0.5211198878955288,0.34883117162622007,0.36970412143929526,0.39131234949566096
8,0.20904625588388845,0.13533679845429072,0.10460101530251097,0.12110110402996467,0.1752205730029138,0.09242200193485253,0.08340939839468543,0.05386337543428242,0.0,0.015617811628876162,0.009489816796584925,0.07691191911726554,0.049873962567633025,0.09104591822829369,0.032115291607198566,0.038027393658938716,0.13241528211704487,0.11461600386268705,0.1976359328634882,0.02525556189958624,0.02178289725324636,0.059402205947330707,0.2859521245439692,0.2957525132910049,0.16073728006843255,0.5413111113069808,0.4234391717996747,0.5259573608217586,0.5525643863444821,0.36116162268840557,0.4794995010622878,0.6487068165539576,0.5392783704399687,0.31251728163927495,0.303636901393293,0.3407834395713001
9,0.22691790079058427,0.15668527252497902,0.13245514744180376,0.14672524662042907,0.19695338311426733,0.10833087199265468,0.08020968863275477,0.06201597145682624,0.015617811628876162,0.0,0.012282160982142756,0.05710692719943268,0.03634033534043004,0.06937889659035587,0.0421270930091766,0.06547717627132313,0.12621881618427078,0.09152536872135485,0.1694050735442985,0.0,0.007413619238522659,0.038780040766620186,0.2688118887036467,0.30608349795472495,0.18840105611534808,0.5165736050418471,0.4138555379660186,0.5110320682818387,0.5673671094979433,0.37052067275867817,0.495586554725228,0.6346401988383443,0.513580958259149,0.2865969670038324,0.3063019802451371,0.3592179444478253
